Days on Zillow,Status,Price,Zipcode,House Size,Lot Size,Year Built,Schools Rating,Rent Estimate
0,House for sale,257000,77059,1504,7440,1976,6,1849
0,House for sale,899500,77059,4685,12306,1993,6.7,4311
0,House for sale,279000,77546,1696,6840,1975,5.7,1775
0,House for sale,462500,77062,2691,10273,1988,6.7,2499
0,House for sale,288000,77598,2068,7860,1983,6,1977
0,House for sale,312000,77062,2591,10200,1966,5.7,2295
0,House for sale,516000,77062,3486,9720,1989,6.7,2727
0,House for sale,665000,77546,2557,12153,1986,7.4,2160
32,House for sale,372000,77546,2046,9648,1985,6.7,1950
0,House for sale,345000,77546,1426,11700,1982,8,1749
0,House for sale,374900,77089,2417,5500,2007,7,2130
0,House for sale,314000,77058,1918,5580,1978,6.7,1820
0,House for sale,375000,77062,2636,12120,1972,5.7,2897
0,House for sale,365000,77089,2306,5527,2008,7,2029
0,House for sale,379000,77062,2638,8052,1989,5.7,2475
15,House for sale,279900,77062,1800,10200,1965,5.7,1849
0,House for sale,356000,77062,2464,8400,1986,5.7,2469
0,House for sale,320000,77062,1834,10200,1966,5.7,1928
24,House for sale,387000,77062,2223,6652,1993,5.7,2296
0,House for sale,359900,77546,2392,6775,1996,6,2210
382,House for sale,800000,77546,916,4975,1964,7.4,1357
0,House for sale,369000,77573,2881,8393,1992,6.4,2734
0,House for sale,310000,77573,2017,7868,1998,7,2066
0,House for sale,290000,77565,1370,5000,1970,6.4,1717
5,House for sale,499900,77586,3827,16263,2007,7,3958
0,House for sale,550000,77573,3535,10599,2003,6.4,2997
137,House for sale,188888,77573,1267,7492,1966,6,1674
3,House for sale,285000,77573,1827,7884,1980,7,1848
36,House for sale,374900,77586,2753,9860,1972,7.4,2495
3,House for sale,389900,77586,2333,9608,1966,7,2300
0,House for sale,319000,77058,1873,6143,1982,6.7,1875
0,House for sale,599750,77573,4313,8006,2017,6.4,3372
0,House for sale,388000,77586,2337,9880,1974,7.4,2350
3,House for sale,319000,77586,2164,7875,1993,7,2116
0,House for sale,499000,77058,3177,10400,1968,6,2398
1,House for sale,390000,77573,2300,7322,2001,6.4,2245
0,House for sale,495000,77586,3679,14173,1998,6.4,2826
0,House for sale,409000,77586,3508,8625,1992,6.4,2727
0,House for sale,248000,77586,1708,6600,1966,6.4,1800
140,House for sale,219000,77565,1846,7650,1965,6,1366
0,House for sale,675000,77573,4739,13773,1990,6.4,3740
0,House for sale,799999,77586,3035,7560,1998,6.4,3802
4,House for sale,386722,77573,2402,7788,2002,6,2387
0,House for sale,370000,77058,2972,8880,1965,6,2335
5,House for sale,585500,77573,3780,8303,2004,6,3395
0,House for sale,375000,77586,3500,12204,1971,7.4,4500
0,House for sale,475000,77573,3088,9600,2004,7,2856
0,House for sale,389000,77573,2617,8228,2003,6,2394
0,House for sale,444000,77586,2836,7986,2005,6.4,2495
0,House for sale,490000,77573,3544,6900,2010,6.4,3399
0,House for sale,399000,77586,3235,8574,2004,6.4,2645
2,House for sale,325000,77573,2060,7975,1983,7,2085
0,House for sale,749000,77586,2790,4200,1998,6.4,2474
7,House for sale,469950,77573,3303,7739,1992,6.4,3004
4,House for sale,399900,77058,2910,12635,1965,6,2333
0,House for sale,267000,77573,1422,6839,1984,7,1699
4,House for sale,359000,77573,2187,7322,1992,7,2159
0,House for sale,300000,77573,1857,7320,1994,7,1950
15,House for sale,399000,77573,2866,8010,1994,6.4,2749
18,House for sale,349900,77586,2263,7821,2003,6.4,2231
7,House for sale,350000,77573,2287,7800,1998,7,2350
0,House for sale,489000,77565,1941,7500,1996,6,3322
10,House for sale,310000,77565,1733,6300,1994,6,1849
5,House for sale,487500,77586,3143,7475,2005,6.4,2335
0,House for sale,450000,77573,2587,9241,2016,6,2356
11,House for sale,539500,77586,3292,14659,1972,7.4,3399
18,House for sale,584900,77573,2626,11325,2011,7,3340
0,House for sale,452000,77573,2658,9648,2014,6.4,2871
0,House for sale,454500,77573,3088,9600,2004,7,1950
0,House for sale,344900,77573,1896,6038,2017,6.4,2417
0,House for sale,774900,77565,2620,11107,1978,6,4685
4,House for sale,405900,77573,2583,7264,2008,6,2400
15,House for sale,480000,77573,3149,8604,2015,6,3018
4,House for sale,534900,77565,2342,14675,2001,6,4190
0,House for sale,457300,77586,4195,10531,1993,6.4,4099
0,House for sale,475000,77586,2195,14463,1960,6.4,4133
0,House for sale,447500,77586,3081,8114,2001,7,2613
0,House for sale,325000,77565,2148,5850,1994,6,2149
10,House for sale,469000,77573,2958,7207,2007,7,2784
18,House for sale,335000,77573,1920,6000,2007,6,2066
6,House for sale,459900,77058,2581,10977,1965,6,2283
29,House for sale,419000,77586,3841,7866,1998,7.4,2400
0,House for sale,695000,77565,3023,6898,2001,6,4407
80,House for sale,175000,77573,1038,5850,1960,5.7,1249
0,House for sale,749000,77573,4292,46500,2006,6.4,4342
0,House for sale,325000,77586,1196,20515,1951,6.4,1450
32,House for sale,375000,77586,2490,10209,1963,7,2270
15,House for sale,859900,77573,4960,54850,2004,6.4,5432
6,House for sale,369900,77573,1818,6250,2014,6,1908
0,House for sale,350000,77573,1844,7299,2010,7,1999
72,House for sale,589000,77565,1647,10041,1972,6,3111
11,House for sale,479000,77573,2438,9539,2016,6,2888
25,House for sale,499000,77573,3656,64729,1985,7,3482
0,House for sale,429000,77058,2826,12600,1966,6,2309
0,House for sale,549990,77586,2931,30862,2015,6.4,3203
0,House for sale,365000,77573,1504,14000,1970,6,1665
13,House for sale,725000,77573,3388,91694,2000,6,5361
0,House for sale,385000,77573,2496,8191,1997,7,2349
40,House for sale,290000,77586,2504,9621,1963,7,2245
0,House for sale,565000,77586,2380,6250,2008,6.4,2230
0,House for sale,549990,77565,3072,16422,1980,6,2250
0,House for sale,543000,77573,4052,8771,2017,6.4,3561
0,House for sale,749000,77573,4898,10699,2014,6.4,3960
0,House for sale,325000,77586,2181,10320,1963,7,2165
10,House for sale,369000,77573,1743,8020,2006,6,1878
0,House for sale,375000,77573,2559,8707,2000,7,2400
151,House for sale,599000,77586,4430,12154,1990,7.4,3361
0,House for sale,369500,77573,2062,10023,2003,7,2159
0,House for sale,553000,77573,3732,10858,2005,6,3504
0,House for sale,825000,77573,4463,115826,2002,6,6426
0,House for sale,639900,77573,2171,44550,2000,7,2998
103,House for sale,195000,77573,1272,14345,1961,5.7,1218
0,House for sale,494000,77573,2765,10003,2016,6.4,2944
42,House for sale,399000,77573,2347,11590,1970,6,2199
0,House for sale,550000,77586,2208,37404,1991,7,2362
11,House for sale,245000,77518,2027,5000,2008,5.2,1350
3,House for sale,159900,77518,1170,9200,1975,5.2,1145
44,House for sale,335000,77539,1904,16800,1972,5.6,1958
11,House for sale,320000,77586,1694,8658,1965,6.4,1733
0,House for sale,450000,77518,2308,13625,1965,6,2479
0,House for sale,749000,77518,1896,12500,2009,5.2,6563
195,House for sale,400000,77518,1207,5558,1994,5.2,2749
0,House for sale,465000,77518,2376,12578,2007,5.2,2448
100,House for sale,432999,77518,1719,24980,1980,5.2,1794
113,House for sale,360000,77417,3484,65340,1920,5,4500
0,House for sale,850000,77471,1979,663750,1997,4.7,2028
70,House for sale,725000,77417,1560,463696,2013,5,1809
43,House for sale,197500,77461,864,6250,1945,5.5,1299
0,House for sale,695000,77469,3861,53056,1971,4,3450
32,House for sale,335000,77469,1688,41121,1978,4,1778
0,House for sale,315000,77471,1780,7750,2018,4,1999
24,House for sale,275000,77471,1080,43560,1950,4.7,1300
17,House for sale,759000,77461,1500,43560,2003,5.5,3317
26,House for sale,750000,77461,3411,33051,2006,4,4500
0,House for sale,270000,77469,1833,6829,2008,4.4,1853
14,House for sale,675000,77469,2853,65340,2006,7,2339
27,House for sale,284900,77469,1756,15320,2007,4.4,1860
33,House for sale,499500,77469,2373,108900,1997,5.5,2199
11,House for sale,299995,77469,1756,6250,2008,4.4,1873
31,House for sale,331250,77469,2665,7458,2011,4.4,2524
0,House for sale,500000,77461,2581,73864,2002,5.5,2400
3,House for sale,587000,77459,3611,8624,2007,6.7,3413
0,House for sale,479999,77459,2816,7610,2016,6.7,2769
0,House for sale,599999,77459,3107,9474,2016,6.7,2999
5,House for sale,665000,77459,4619,10766,2004,6.7,3836
0,House for sale,299999,77459,2230,5225,2006,6.7,2080
0,House for sale,350000,77459,2498,9226,2003,6.7,2295
11,House for sale,713103,77459,5372,12772,2006,6.7,4390
11,House for sale,799900,77459,4292,13300,2015,6.7,4559
11,House for sale,499900,77459,3145,8625,2002,6.7,2564
21,House for sale,849000,77459,4664,19199,2010,6.7,5119
19,House for sale,674900,77459,4218,8003,2007,6.7,3582
14,House for sale,530000,77459,3119,7814,2017,6.7,3149
0,House for sale,699900,77459,4179,11122,2019,6.7,3978
0,House for sale,675000,77459,3260,13140,2010,6.7,3733
0,House for sale,618800,77459,4256,8750,2010,6.7,3410
19,House for sale,887500,77459,4471,11496,2008,6.7,4447
0,House for sale,499990,77459,2591,8209,2019,6.7,2694
0,House for sale,529000,77459,3002,6770,2016,6.7,2996
0,House for sale,624989,77459,4190,8203,2007,6.7,3613
0,House for sale,650000,77459,4441,10400,2007,6.7,3614
0,House for sale,749900,77459,3857,13610,2015,6.7,3718
18,House for sale,699990,77459,3350,10801,2015,6.7,3571
4,House for sale,334999,77583,2650,10271,2002,5.7,2300
0,House for sale,387999,77583,2629,5406,2019,5.5,2169
0,House for sale,450000,77583,2614,7057,2018,5.5,2307
14,House for sale,499000,77459,3233,8746,2010,6.7,2900
5,House for sale,250000,77583,1698,8925,2006,5.7,1800
469,House for sale,500000,77583,2992,217800,2018,4.5,3720
3,House for sale,289900,77583,2087,5049,2014,4.5,2016
0,House for sale,559000,77583,3015,8111,2019,5.4,2169
5,House for sale,537900,77459,3454,8956,2010,6.7,2999
0,House for sale,389990,77583,2649,6072,2019,5.5,2169
0,House for sale,335000,77583,2557,5005,2017,5.7,2395
12,House for sale,325000,77583,2094,7680,2015,4.5,1991
0,House for sale,315000,77583,2587,10143,2006,5.7,2324
0,House for sale,334000,77583,2643,5500,2018,5.7,2313
0,House for sale,297900,77583,1764,5425,2018,5.7,1849
0,House for sale,615900,77583,2132,261360,1999,5.5,2758
3,House for sale,335000,77583,2498,8407,2016,4.5,2300
145,House for sale,335000,77583,2121,7667,2016,4.5,2010
28,House for sale,344900,77583,2695,5040,2006,5.7,2296
27,House for sale,475000,77583,3305,7680,2016,4.5,2954
0,House for sale,300000,77583,1302,5040,2007,5.7,1645
0,House for sale,415000,77511,2944,8930,2019,4.6,2535
34,House for sale,365000,77578,3748,61855,1975,5,2270
11,House for sale,400000,77578,2340,93654,1967,5,2404
5,House for sale,380000,77578,2276,9919,2015,5,1981
4,House for sale,599900,77578,938,40946,1998,5,1118
22,House for sale,399999,77578,2276,10080,2016,5,2199
12,House for sale,339000,77511,1660,29359,1977,4.4,2099
0,House for sale,599900,77578,2320,254390,1972,5,2907
0,House for sale,749900,77578,3536,958320,2012,5.5,5362
0,House for sale,339900,77511,1944,7000,2019,4.6,1950
45,House for sale,700000,77578,3160,1775941,1999,4.8,3927
95,House for sale,599999,77578,4047,9993,2017,5,2260
0,House for sale,725000,77578,1644,217800,1992,5.5,3211
0,House for sale,369900,77511,2492,8250,2019,4.5,2305
0,House for sale,499000,77578,1594,435600,1905,5,2197
42,House for sale,398000,77511,2143,8024,2019,4.6,1995
91,House for sale,824999,77578,2025,206039,2001,5,1950
4,House for sale,222000,77511,2054,28314,1930,4,950
4,House for sale,395000,77546,1805,7362,1992,8,2243
6,House for sale,299900,77511,2180,11060,2005,4,1995
0,House for sale,179900,77511,1028,6251,1954,4,1391
0,House for sale,385000,77511,1813,98446,1978,4.4,1950
4,House for sale,190000,77511,1438,10136,1975,4.7,1495
3,House for sale,199999,77511,1564,12502,1944,4,1950
0,House for sale,449900,77546,2708,7362,1991,8,2394
18,House for sale,314900,77511,1520,13504,1979,4,1922
4,House for sale,369900,77546,2782,9600,1976,8,2699
0,House for sale,695000,77511,2866,108900,1995,4,2977
20,House for sale,325000,77511,2315,6891,2016,4,2098
0,House for sale,252000,77511,1554,8925,1973,4.5,1632
12,House for sale,315000,77511,2077,12397,1997,4,1875
39,Foreclosure,302500,77511,2556,5502,2019,4,2300
20,House for sale,250000,77511,1952,9570,1975,4.7,1933
33,House for sale,299000,77546,2102,9489,1970,8,2074
0,House for sale,299500,77511,2552,8773,1983,4.7,2258
13,House for sale,349000,77511,3007,28750,1920,4.5,2755
12,House for sale,795000,77546,4285,12397,2015,8,4863
0,House for sale,750000,77546,4372,11786,2004,8,3598
0,House for sale,209900,77511,1473,7501,1954,4,1482
24,House for sale,230000,77511,1686,25592,1940,4,874
8,House for sale,320000,77511,1755,10149,2011,4,1895
0,House for sale,639999,77546,3215,16251,2013,8,3810
17,House for sale,424700,77511,2227,5467,2009,4.7,1249
327,House for sale,300000,77511,1614,50094,1955,4,1920
1,House for sale,380000,77573,2703,8964,2005,7.4,2345
3,House for sale,335000,77573,2638,7040,2001,6,2345
0,House for sale,445000,77546,2592,13808,1991,8,2331
2,House for sale,367000,77573,2271,6806,2004,6.7,2345
4,House for sale,249999,77573,1564,7770,1978,7,1900
0,House for sale,500000,77573,3258,7077,2014,6.5,3123
0,House for sale,235000,77539,1317,7889,2002,4.8,1784
0,House for sale,370000,77573,2444,10411,1994,7,2345
11,House for sale,620000,77546,3443,17406,2005,8,3610
0,House for sale,313000,77573,1922,8213,1979,6,1916
0,House for sale,649000,77517,1699,117089,2002,4.7,3394
8,House for sale,377000,77539,2832,5943,2013,5.5,2763
0,House for sale,440000,77510,2491,56715,1988,4.7,2913
0,House for sale,400000,77573,2430,7282,1998,7.4,2345
0,House for sale,549000,77573,4300,7200,2015,6.5,3397
0,House for sale,440000,77573,3319,8800,1999,7,3187
7,House for sale,749999,77546,3383,9447,2013,8,3363
8,House for sale,799000,77546,4314,15377,2011,8,5017
5,House for sale,424000,77573,2598,7605,2013,6.5,2385
0,House for sale,595000,77546,3627,9956,2010,8,3678
11,House for sale,399000,77546,2477,11761,1990,8,2345
0,House for sale,355000,77539,2435,6000,2019,5.5,2350
40,House for sale,669900,77517,2539,117046,2004,4.7,3214
39,House for sale,395000,77573,2536,7020,2004,6.7,2140
12,House for sale,283000,77573,2377,8578,1980,6,2349
0,House for sale,574900,77510,2265,100449,1984,4.7,2877
0,House for sale,549900,77573,2872,11569,2013,7.4,3393
0,House for sale,369900,77539,2727,9255,2009,5.5,1828
0,House for sale,585000,77573,3679,11883,2017,6.7,3593
0,House for sale,399990,77539,3295,6000,2014,5.5,3172
0,House for sale,349900,77539,2808,4800,2014,5.5,1987
0,House for sale,550000,77517,1996,44748,2014,4.7,3011
0,House for sale,450000,77573,2692,10693,2009,7.4,2848
55,House for sale,304900,77539,1896,6013,2010,5.5,2130
0,House for sale,629900,77546,3889,7795,2007,8,3350
0,House for sale,364900,77573,2407,7525,2001,7.4,2345
20,House for sale,620000,77546,3772,8507,2008,8,3918
18,House for sale,561000,77573,3404,8850,2019,6.5,3182
0,House for sale,449000,77573,3168,7279,2018,6.7,3073
0,House for sale,894900,77511,4462,83287,2008,4.7,5233
49,House for sale,399900,77573,2086,7077,2007,6.5,2206
0,House for sale,695000,77517,1828,135820,2003,4.7,5177
0,House for sale,575000,77511,2748,208217,2004,4.7,3790
0,House for sale,499900,77539,3872,9229,2009,5.5,1987
0,House for sale,395000,77539,2934,20961,2012,4.5,2199
0,House for sale,345950,77539,2356,7644,2002,4.8,2298
1,House for sale,255000,77539,1822,10943,1983,4.4,1749
1,House for sale,319999,77539,1926,13231,1977,5,2699
1,House for sale,500000,77539,3058,16093,2014,5.5,3059
0,House for sale,300000,77510,2041,41121,1959,4.7,1823
5,House for sale,374900,77539,2514,27007,1988,5.4,1736
0,House for sale,229999,77539,1572,7200,1962,4.3,1718
0,House for sale,620000,77573,2656,8100,2020,6,3881
8,House for sale,265000,77591,1604,7475,2015,4,1794
1,House for sale,645000,77539,2707,15689,2006,4.5,3220
0,House for sale,288000,77539,2616,7200,1963,4.3,2316
224,Foreclosure,100000,77539,1276,3250,1975,4.3,1599
4,New construction,282090,77539,1490,6287,2018,5.4,1690
0,House for sale,419900,77568,2995,10466,2018,4.5,2901
5,House for sale,315000,77510,1914,21240,1980,4.7,1847
14,House for sale,485000,77510,2377,26077,2015,4.7,3062
242,House for sale,285000,77539,2258,7754,1987,5,2049
10,House for sale,249900,77539,1803,15000,1986,4.4,1799
18,House for sale,340000,77539,2920,13370,1980,4,2749
4,House for sale,425000,77539,2236,12278,1966,4,1996
11,House for sale,439900,77573,3202,6367,2018,6,3025
22,House for sale,318000,77539,2143,8712,1995,4.3,2018
17,House for sale,299500,77539,2061,6982,2003,5.5,2199
8,House for sale,525000,77573,3414,8020,2017,6,3195
5,House for sale,399900,77539,2397,7793,2015,5.5,2115
0,House for sale,439900,77573,2130,21320,1984,5.7,2199
5,House for sale,225000,77539,1310,5097,1992,5.2,1500
16,House for sale,205000,77539,1868,12000,2000,5,1825
8,House for sale,370000,77568,2568,6570,2019,4.5,1848
0,House for sale,274900,77568,1616,10310,2018,4.5,1713
7,House for sale,325000,77539,2028,7918,2015,5.5,2027
0,House for sale,255000,77539,1296,11314,1983,5.2,1599
0,House for sale,295000,77568,2452,6569,2017,4.5,2205
0,House for sale,495000,77539,2455,17293,1982,5,2162
7,House for sale,875000,77539,5374,77580,1988,5.5,5604
0,House for sale,360000,77539,2360,14575,1984,5.5,2298
0,House for sale,344000,77539,1629,6605,2018,4.8,2107
0,House for sale,470000,77539,4067,11875,1988,5.5,3081
0,House for sale,409900,77568,2364,5118,2020,4.5,2296
87,House for sale,320000,77539,2110,10625,1979,4.8,1998
7,House for sale,369000,77510,1230,85421,1970,4.7,1812
0,House for sale,297000,77539,1625,20000,1995,5,1749
0,House for sale,277875,77568,1720,5905,2018,4.5,1870
0,House for sale,312000,77539,2619,9938,1976,4.8,2300
10,House for sale,339000,77573,1986,5610,2007,6,2159
0,House for sale,320000,77539,2350,7087,2005,5.5,1784
20,House for sale,530000,77573,3499,9043,2016,6,3302
18,House for sale,680000,77573,3454,11442,2011,5.7,3768
6,House for sale,365000,77539,1024,5938,1970,5.6,1249
0,House for sale,339000,77539,2438,7804,2002,4.8,2295
0,House for sale,745000,77573,4600,12572,2015,6,4641
0,House for sale,599900,77573,5136,8766,2015,6,4422
0,House for sale,399999,77573,3668,5804,2010,6,2199
47,House for sale,299000,77539,1446,7560,2001,5.2,1669
14,House for sale,119900,77539,816,6500,1983,4.6,2099
0,House for sale,332000,77539,2092,7423,2004,4.8,1759
0,House for sale,419999,77573,2821,6214,2017,6,2749
